       3000. 3200. 3400. 3600. 3800. 4000. 4500. 5000.
       3.12  3.08  3.03  2.99  2.85 
       4.06  3.99  3.92  3.85  3.70 
       5.56  5.39  5.22  5.05  4.91 
       0.00  0.00  0.00  1.58  1.54 
       0.00  0.00  0.00  2.29  2.23 
       0.00  0.00  0.00  2.76  2.68 
       0.00  0.00  0.00  3.49  3.38 
       0.00  0.00  0.00  4.53  4.46 
       2.29  2.40  2.33  2.22  2.09 
       3.32  3.54  3.65  3.64  3.60 
       3.57  3.89  4.11  4.18  4.25 
       3.57  4.13  4.48  4.62  4.87 
       3.46  4.09  4.34  4.74  5.07 
       2.17  2.27  2.20  2.11  2.00 
       3.24  3.53  3.62  3.54  3.48 
       3.60  3.99  4.16  4.16  4.15 
       3.78  4.36  4.50  4.77  4.90 
       4.03  4.32  4.62  4.84  5.10 
       1.96  2.05  2.04  1.96  1.86 
       3.03  3.31  3.36  3.38  3.32 
       3.53  3.87  3.96  4.07  4.03 
       4.21  4.43  4.58  4.80  4.76 
       4.52  4.44  4.85  4.92  5.12 
       1.89  1.90  1.87  1.81  1.75 
       2.87  3.06  3.05  3.09  3.08 
       3.50  3.75  3.77  3.81  3.85 
       4.58  4.63  4.84  4.67  4.96 
       4.92  4.94  5.09  5.08  5.25 
       1.93  1.94  1.85  1.78  1.68 
       2.80  2.92  2.92  2.86  2.84 
       3.43  3.56  3.65  3.58  3.59 
       4.63  4.58  4.87  4.74  4.78 
       5.45  5.33  5.35  5.44  5.30 
       2.06  2.03  1.92  1.80  1.72 
       2.93  2.98  2.86  2.74  2.69 
       3.57  3.62  3.49  3.42  3.36 
       4.82  4.63  4.59  4.63  4.47 
       5.90  5.77  5.64  5.49  5.41 
       2.00  1.95  1.90  1.86  1.74 
       2.73  2.69  2.65  2.61  2.48 
       3.26  3.21  3.16  3.11  2.98 
       4.22  4.13  4.05  3.96  3.82 
       5.55  5.42  5.30  5.17  5.01 
       0.00  0.00  0.00  1.67  1.62 
       0.00  0.00  0.00  2.41  2.35 
       0.00  0.00  0.00  2.87  2.80 
       0.00  0.00  0.00  3.58  3.45 
       0.00  0.00  0.00  4.62  4.55 
       2.50  2.60  2.51  2.38  2.24 
       3.71  4.05  4.05  4.11  3.98 
       4.03  4.51  4.62  4.78  4.75 
       4.12  4.65  5.07  5.18  5.44 
       3.68  4.45  4.85  5.27  5.75 
       2.33  2.43  2.34  2.23  2.12 
       3.66  3.86  4.01  3.93  3.81 
       4.06  4.39  4.66  4.67  4.62 
       3.96  4.83  4.95  5.31  5.59 
       4.08  4.66  4.96  5.41  5.63 
       2.10  2.18  2.14  2.07  1.97 
       3.22  3.55  3.70  3.65  3.67 
       3.76  4.21  4.42  4.47  4.52 
       4.52  4.96  5.00  5.47  5.27 
       4.62  4.71  5.10  5.40  5.72 
       2.01  2.00  1.99  1.91  1.83 
       3.02  3.31  3.25  3.35  3.27 
       3.66  4.08  4.03  4.14  4.17 
       4.80  4.94  5.28  4.96  5.55 
       5.11  4.90  5.44  5.41  5.79 
       2.03  2.04  1.95  1.86  1.76 
       2.90  3.06  3.06  2.99  2.97 
       3.52  3.70  3.80  3.75  3.82 
       4.68  4.68  4.95  5.00  5.24 
       5.33  5.41  5.56  5.69  5.66 
       2.17  2.14  2.03  1.90  1.82 
       3.08  3.05  3.03  2.85  2.81 
       3.70  3.66  3.70  3.53  3.47 
       4.76  4.68  4.87  4.75  4.61 
       6.01  5.93  5.87  5.65  5.58 
       2.11  2.06  2.01  1.97  1.85 
       2.82  2.80  2.78  2.76  2.61 
       3.34  3.31  3.28  3.26  3.08 
       4.38  4.27  4.16  4.06  3.83 
       5.51  5.40  5.29  5.18  5.12 
       0.00  0.00  0.00  1.76  1.72 
       0.00  0.00  0.00  2.53  2.46 
       0.00  0.00  0.00  2.99  2.90 
       0.00  0.00  0.00  3.66  3.51 
       0.00  0.00  0.00  4.70  4.61
       2.18  1.80  1.52  1.32  1.18 
       4.05  3.47  2.96  2.53  2.20 
       5.09  4.48  3.89  3.37  2.92 
       6.47  5.85  5.25  4.68  4.13 
       7.32  6.74  6.13  5.58  5.08 
       2.09  1.73  1.45  1.25  1.12 
       3.98  3.42  2.89  2.45  2.12 
       5.04  4.45  3.85  3.30  2.85 
       6.43  5.84  5.24  4.62  4.08 
       7.28  6.69  6.14  5.56  5.00 
       1.87  1.56  1.32  1.15  1.03 
       3.71  3.19  2.70  2.30  1.99 
       4.77  4.21  3.65  3.14  2.71 
       6.18  5.63  5.04  4.49  3.94 
       7.06  6.55  5.98  5.44  4.89 
       1.61  1.33  1.14  1.00  0.91 
       3.36  2.86  2.42  2.07  1.79 
       4.40  3.85  3.33  2.87  2.47 
       5.81  5.26  4.75  4.22  3.66 
       6.75  6.22  5.71  5.21  4.67 
       1.29  1.09  0.94  0.84  0.78 
       2.86  2.43  2.07  1.78  1.55 
       3.86  3.37  2.91  2.52  2.18 
       5.25  4.77  4.26  3.82  3.32 
       6.23  5.74  5.28  4.82  4.34 
       1.07  0.91  0.80  0.71  0.66 
       2.40  2.03  1.73  1.45  1.30 
       3.34  2.87  2.47  2.10  1.85 
       4.73  4.22  3.74  3.30  2.87 
       5.74  5.24  4.78  4.31  3.91 
       0.39  0.37  0.35  0.33  0.30 
       0.94  0.85  0.76  0.68  0.54 
       1.52  1.36  1.20  1.05  0.80 
       2.73  2.44  2.15  1.86  1.39 
       3.82  3.49  3.16  2.84  2.23 
       0.00  0.00  0.00  0.27  0.26 
       0.00  0.00  0.00  0.39  0.38 
       0.00  0.00  0.00  0.53  0.49 
       0.00  0.00  0.00  0.88  0.74 
       0.00  0.00  0.00  1.70  1.34 
       2.62  2.17  1.85  1.61  1.45 
       5.16  4.34  3.67  3.13  2.72 
       6.65  5.74  4.93  4.23  3.65 
       8.62  7.76  6.88  6.01  5.27 
       9.78  8.98  8.18  7.33  6.61 
       2.47  2.04  1.73  1.50  1.34 
       5.02  4.22  3.52  2.98  2.58 
       6.55  5.65  4.79  4.08  3.52 
       8.60  7.72  6.77  5.91  5.14 
       9.71  8.95  8.08  7.26  6.49 
       2.16  1.79  1.52  1.34  1.21 
       4.61  3.88  3.24  2.75  2.38 
       6.11  5.28  4.48  3.82  3.27 
       8.16  7.35  6.45  5.65  4.84 
       9.36  8.63  7.82  7.02  6.21 
       1.81  1.49  1.27  1.13  1.03 
       4.09  3.39  2.84  2.40  2.10 
       5.55  4.73  4.03  3.41  2.95 
       7.59  6.80  6.04  5.20  4.50 
       8.84  8.12  7.42  6.63  5.91 
       1.42  1.19  1.03  0.93  0.85 
       3.39  2.81  2.36  2.02  1.76 
       4.75  4.03  3.44  2.94  2.53 
       6.72  6.00  5.32  4.62  4.00 
       8.08  7.41  6.75  6.11  5.41 
       1.16  0.99  0.87  0.76  0.72 
       2.79  2.29  1.90  1.60  1.43 
       4.03  3.37  2.82  2.37  2.08 
       5.98  5.22  4.53  3.84  3.35 
       7.30  6.62  5.95  5.28  4.72 
       0.46  0.44  0.42  0.40  0.36 
       1.03  0.94  0.85  0.76  0.62 
       1.68  1.50  1.32  1.14  0.87 
       3.18  2.79  2.39  2.00  1.45 
       4.64  4.17  3.70  3.23  2.46 
       0.00  0.00  0.00  0.32  0.31 
       0.00  0.00  0.00  0.49  0.47 
       0.00  0.00  0.00  0.62  0.57 
       0.00  0.00  0.00  0.90  0.76 
       0.00  0.00  0.00  1.82  1.40 
       3.00  2.50  2.14  1.88  1.71 
       6.01  5.04  4.25  3.65  3.22 
       7.82  6.73  5.75  4.94  4.30 
      10.23  9.23  8.16  7.11  6.19 
      11.64 10.78  9.85  8.90  7.98 
       2.79  2.32  1.96  1.71  1.55 
       5.82  4.86  4.05  3.44  3.01 
       7.67  6.57  5.55  4.72  4.09 
      10.15  9.14  8.00  6.91  5.98 
      11.51 10.66  9.79  8.71  7.77 
       2.38  1.99  1.69  1.50  1.36 
       5.28  4.40  3.67  3.14  2.73 
       7.12  6.08  5.13  4.38  3.77 
       9.65  8.67  7.57  6.57  5.62 
      10.95 10.16  9.28  8.38  7.44 
       1.95  1.62  1.39  1.23  1.14 
       4.62  3.80  3.18  2.70  2.37 
       6.38  5.39  4.56  3.86  3.34 
       8.90  7.93  6.92  5.95  5.12 
      10.20  9.41  8.69  7.77  6.89 
       1.51  1.27  1.11  0.99  0.92 
       3.74  3.08  2.60  2.21  1.94 
       5.37  4.51  3.83  3.25  2.81 
       7.86  6.92  6.01  5.18  4.44 
       9.32  8.52  7.80  6.96  6.19 
       1.23  1.05  0.92  0.82  0.77 
       3.04  2.48  2.05  1.72  1.54 
       4.49  3.71  3.09  2.57  2.27 
       6.91  5.95  5.06  4.26  3.69 
       8.45  7.58  6.80  5.96  5.29 
       0.52  0.50  0.48  0.46  0.41 
       1.15  1.06  0.96  0.87  0.70 
       1.85  1.65  1.45  1.26  0.94 
       3.48  3.04  2.60  2.16  1.50 
       5.28  4.69  4.11  3.52  2.55 
       0.00  0.00  0.00  0.36  0.35 
       0.00  0.00  0.00  0.59  0.56 
       0.00  0.00  0.00  0.74  0.66 
       0.00  0.00  0.00  1.01  0.84 
       0.00  0.00  0.00  1.96  1.42 
       3.32  2.78  2.39  2.12  1.92 
       6.68  5.61  4.75  4.12  3.66 
       8.70  7.46  6.38  5.53  4.86 
      11.40 10.19  9.01  7.87  6.89 
      12.81 11.86 10.89  9.87  8.87 
       3.05  2.56  2.17  1.90  1.72 
       6.43  5.38  4.50  3.85  3.40 
       8.48  7.25  6.15  5.25  4.57 
      11.22 10.08  8.84  7.61  6.58 
      12.57 11.68 10.71  9.64  8.55 
       2.55  2.14  1.84  1.65  1.49 
       5.79  4.82  4.04  3.49  3.05 
       7.84  6.67  5.63  4.84  4.19 
      10.66  9.54  8.29  7.20  6.18 
      11.98 11.15 10.20  9.18  8.08 
       2.06  1.70  1.48  1.32  1.22 
       5.00  4.11  3.45  2.96  2.61 
       6.99  5.88  4.96  4.23  3.67 
       9.84  8.72  7.55  6.50  5.56 
      11.25 10.41  9.44  8.47  7.46 
       1.58  1.33  1.17  1.05  0.98 
       4.00  3.27  2.77  2.38  2.11 
       5.81  4.85  4.11  3.51  3.06 
       8.68  7.58  6.55  5.61  4.80 
      10.28  9.36  8.50  7.57  6.62 
       1.28  1.10  0.97  0.87  0.81 
       3.21  2.61  2.17  1.82  1.64 
       4.80  3.95  3.27  2.72  2.41 
       7.55  6.47  5.44  4.55  3.94 
       9.32  8.31  7.36  6.42  5.69 
       0.56  0.54  0.52  0.50  0.45 
       1.25  1.16  1.07  0.97  0.78 
       1.98  1.78  1.58  1.38  1.04 
       3.66  3.20  2.74  2.28  1.59 
       5.73  5.07  4.41  3.75  2.70 
       0.00  0.00  0.00  0.39  0.38 
       0.00  0.00  0.00  0.68  0.65 
       0.00  0.00  0.00  0.84  0.79 
       0.00  0.00  0.00  1.09  0.98 
       0.00  0.00  0.00  2.07  1.53 
       3.59  3.03  2.62  2.33  2.11 
       7.19  6.08  5.20  4.54  4.05 
       9.36  8.05  6.93  6.05  5.36 
      12.29 11.00  9.72  8.53  7.53 
      13.64 12.70 11.68 10.63  9.61 
       3.27  2.74  2.34  2.07  1.88 
       6.90  5.78  4.88  4.21  3.75 
       9.10  7.79  6.63  5.71  5.02 
      12.07 10.81  9.50  8.24  7.17 
      13.39 12.51 11.51 10.38  9.28 
       2.69  2.26  1.96  1.77  1.60 
       6.17  5.16  4.36  3.79  3.35 
       8.38  7.14  6.07  5.24  4.57 
      11.48 10.22  8.90  7.74  6.68 
      12.80 11.97 10.96  9.88  8.72 
       2.14  1.78  1.55  1.39  1.29 
       5.28  4.35  3.68  3.18  2.83 
       7.43  6.25  5.30  4.56  3.98 
      10.61  9.31  8.07  6.97  5.99 
      12.06 11.19 10.19  9.10  8.06 
       1.63  1.37  1.21  1.09  1.01 
       4.16  3.45  2.91  2.52  2.27 
       6.12  5.14  4.35  3.73  3.29 
       9.27  8.05  6.98  5.97  5.12 
      11.13 10.14  9.21  8.17  7.15 
       1.32  1.14  1.01  0.89  0.84 
       3.33  2.73  2.27  1.91  1.73 
       5.02  4.14  3.44  2.86  2.54 
       8.02  6.78  5.75  4.77  4.15 
      10.06  8.97  7.83  6.85  6.07 
       0.59  0.57  0.55  0.53  0.47 
       1.36  1.25  1.14  1.04  0.87 
       2.12  1.91  1.69  1.48  1.16 
       3.90  3.41  2.92  2.43  1.73 
       6.05  5.35  4.65  3.95  2.84 
       0.00  0.00  0.00  0.41  0.40 
       0.00  0.00  0.00  0.74  0.73 
       0.00  0.00  0.00  0.94  0.91 
       0.00  0.00  0.00  1.27  1.17 
       0.00  0.00  0.00  2.17  1.62 
       3.58  3.03  2.65  2.37  2.17 
       7.30  6.16  5.29  4.64  4.19 
       9.53  8.19  7.06  6.17  5.53 
      12.54 11.25  9.93  8.73  7.73 
      13.77 12.91 11.91 10.86  9.85 
       3.17  2.67  2.29  2.03  1.86 
       6.89  5.78  4.87  4.20  3.77 
       9.17  7.83  6.66  5.73  5.07 
      12.31 10.99  9.61  8.34  7.27 
      13.45 12.65 11.61 10.51  9.40 
       2.49  2.09  1.82  1.66  1.53 
       6.04  5.01  4.22  3.68  3.27 
       8.34  7.05  5.97  5.15  4.51 
      11.61 10.30  8.93  7.72  6.65 
      12.78 11.99 10.98  9.91  8.78 
       1.85  1.53  1.35  1.23  1.15 
       5.01  4.06  3.44  2.96  2.66 
       7.27  6.01  5.10  4.34  3.81 
      10.69  9.29  8.01  6.80  5.84 
      12.00 11.13 10.13  9.05  7.98 
       1.32  1.09  0.96  0.88  0.83 
       3.78  3.05  2.54  2.18  1.98 
       5.81  4.78  3.99  3.37  2.97 
       9.28  7.93  6.74  5.67  4.82 
      11.09 10.03  9.02  8.00  6.98 
       1.00  0.84  0.73  0.65  0.64 
       2.92  2.29  1.83  1.51  1.38 
       4.67  3.71  2.97  2.40  2.12 
       7.93  6.50  5.34  4.29  3.70 
      10.03  8.83  7.70  6.62  5.77 
       0.62  0.60  0.58  0.56  0.49 
       1.42  1.32  1.23  1.13  0.94 
       2.23  2.02  1.81  1.60  1.25 
       4.05  3.54  3.03  2.52  1.82 
       6.65  5.82  4.99  4.17  2.95 
       0.00  0.00  0.00  0.42  0.41 
       0.00  0.00  0.00  0.81  0.78 
       0.00  0.00  0.00  1.05  0.99 
       0.00  0.00  0.00  1.38  1.27 
       0.00  0.00  0.00  2.31  1.70
       6.42  5.76  5.10  4.45  3.80 
       7.91  7.30  6.70  6.12  5.55 
       8.60  8.02  7.45  6.91  6.39 
       9.47  8.93  8.40  7.90  7.45 
      10.06  9.56  9.05  8.59  8.19 
       6.44  5.85  5.20  4.52  3.87 
       7.85  7.32  6.78  6.19  5.59 
       8.50  8.00  7.50  6.95  6.40 
       9.30  8.84  8.39  7.91  7.40 
       9.84  9.41  9.00  8.56  8.09 
       6.31  5.74  5.14  4.52  3.84 
       7.65  7.14  6.63  6.12  5.54 
       8.26  7.76  7.30  6.83  6.31 
       8.99  8.51  8.10  7.70  7.23 
       9.48  9.00  8.63  8.27  7.86 
       6.11  5.55  4.97  4.36  3.74 
       7.44  6.93  6.42  5.90  5.40 
       8.03  7.55  7.05  6.58  6.12 
       8.74  8.30  7.80  7.38  6.98 
       9.22  8.81  8.30  7.90  7.55 
       5.88  5.30  4.74  4.16  3.54 
       7.35  6.77  6.25  5.74  5.20 
       8.01  7.43  6.92  6.42  5.92 
       8.81  8.23  7.72  7.25  6.77 
       9.35  8.76  8.26  7.80  7.34 
       5.55  4.97  4.40  3.81  3.25 
       7.21  6.61  6.07  5.51  4.98 
       7.95  7.33  6.80  6.23  5.73 
       8.84  8.21  7.68  7.09  6.62 
       9.44  8.79  8.29  7.66  7.22 
       2.93  2.69  2.45  2.22  1.73 
       5.75  5.39  5.03  4.67  3.90 
       6.89  6.51  6.13  5.75  4.95 
       8.11  7.72  7.33  6.94  6.14 
       8.81  8.44  8.06  7.69  6.92 
       0.00  0.00  0.00  0.39  0.37 
       0.00  0.00  0.00  2.14  1.94 
       0.00  0.00  0.00  3.53  3.18 
       0.00  0.00  0.00  5.41  4.88 
       0.00  0.00  0.00  6.37  5.79 
       9.37  8.30  7.22  6.14  5.08 
      11.75 10.78  9.81  8.85  7.91 
      12.83 11.92 11.01 10.11  9.26 
      14.17 13.34 12.50 11.69 10.96 
      15.04 14.29 13.50 12.78 12.13 
       9.44  8.44  7.36  6.25  5.18 
      11.68 10.82  9.93  8.96  7.99 
      12.68 11.89 11.09 10.20  9.30 
      13.91 13.20 12.50 11.73 10.90 
      14.69 14.05 13.42 12.74 11.98 
       9.23  8.28  7.27  6.23  5.13 
      11.37 10.56  9.74  8.88  7.92 
      12.31 11.55 10.80 10.04  9.17 
      13.42 12.71 12.07 11.42 10.67 
      14.11 13.43 12.87 12.31 11.64 
       8.91  7.97  7.01  5.99  4.96 
      11.02 10.23  9.41  8.57  7.71 
      11.94 11.19 10.42  9.66  8.90 
      13.02 12.34 11.60 10.93 10.29 
      13.69 13.07 12.34 11.73 11.17 
       8.46  7.52  6.60  5.63  4.64 
      10.82  9.93  9.10  8.27  7.39 
      11.84 10.95 10.16  9.38  8.58 
      13.05 12.17 11.41 10.68  9.94 
      13.83 12.95 12.22 11.52 10.81 
       7.83  6.90  5.99  5.05  4.17 
      10.54  9.61  8.74  7.86  7.01 
      11.69 10.74  9.90  9.04  8.24 
      13.04 12.08 11.27 10.40  9.66 
      13.90 12.95 12.18 11.26 10.58 
       3.61  3.28  2.95  2.62  1.97 
       7.99  7.42  6.85  6.28  5.10 
       9.89  9.27  8.66  8.04  6.78 
      11.82 11.20 10.58  9.96  8.71 
      12.90 12.31 11.72 11.13  9.92 
       0.00  0.00  0.00  0.40  0.37 
       0.00  0.00  0.00  2.53  2.26 
       0.00  0.00  0.00  4.46  3.97 
       0.00  0.00  0.00  7.51  6.70 
       0.00  0.00  0.00  9.03  8.12 
      11.74 10.33  8.90  7.44  6.02 
      14.68 13.50 12.30 11.04  9.79 
      15.95 14.88 13.79 12.67 11.56 
      17.46 16.50 15.55 14.60 13.71 
      18.44 17.57 16.69 15.86 15.11 
      11.85 10.52  9.08  7.57  6.14 
      14.61 13.59 12.47 11.20  9.92 
      15.76 14.87 13.90 12.80 11.64 
      17.11 16.34 15.55 14.65 13.66 
      17.96 17.27 16.58 15.81 14.93 
      11.60 10.33  8.96  7.54  6.07 
      14.24 13.28 12.24 11.12  9.84 
      15.31 14.45 13.57 12.62 11.51 
      16.50 15.73 15.03 14.29 13.40 
      17.24 16.50 15.90 15.28 14.52 
      11.19  9.93  8.62  7.22  5.84 
      13.83 12.86 11.84 10.75  9.59 
      14.86 14.01 13.10 12.17 11.19 
      16.01 15.27 14.45 13.70 12.95 
      16.71 16.03 15.23 14.56 13.95 
      10.56  9.29  8.04  6.74  5.42 
      13.58 12.48 11.44 10.36  9.18 
      14.77 13.73 12.77 11.81 10.77 
      16.08 15.08 14.21 13.38 12.51 
      16.90 15.90 15.08 14.30 13.49 
       9.65  8.41  7.19  5.95  4.81 
      13.23 12.05 10.94  9.78  8.64 
      14.61 13.46 12.43 11.35 10.32 
      16.11 15.00 14.06 13.05 12.14 
      17.04 15.93 15.05 14.00 13.20 
       4.06  3.66  3.26  2.87  2.11 
       9.78  9.03  8.28  7.53  5.99 
      12.33 11.52 10.72  9.91  8.23 
      14.80 14.02 13.24 12.46 10.86 
      16.01 15.30 14.59 13.87 12.37 
       0.00  0.00  0.00  0.40  0.37 
       0.00  0.00  0.00  2.76  2.45 
       0.00  0.00  0.00  5.12  4.52 
       0.00  0.00  0.00  9.25  8.17 
       0.00  0.00  0.00 11.20 10.05 
      13.40 11.78 10.09  8.35  6.68 
      16.72 15.38 14.01 12.57 11.13 
      18.18 16.94 15.70 14.42 13.17 
      19.95 18.83 17.72 16.62 15.60 
      21.11 20.08 19.05 18.08 17.22 
      13.54 12.00 10.29  8.50  6.80 
      16.65 15.49 14.21 12.76 11.28 
      17.97 16.94 15.84 14.59 13.27 
      19.55 18.64 17.73 16.69 15.55 
      20.56 19.74 18.93 18.04 17.01 
      13.26 11.79 10.17  8.47  6.72 
      16.24 15.14 13.96 12.69 11.20 
      17.45 16.46 15.46 14.40 13.13 
      18.86 17.96 17.13 16.28 15.26 
      19.73 18.87 18.15 17.43 16.55 
      12.79 11.33  9.77  8.09  6.45 
      15.77 14.67 13.53 12.27 10.92 
      16.93 15.95 14.94 13.90 12.79 
      18.28 17.41 16.46 15.60 14.75 
      19.11 18.32 17.38 16.61 15.89 
      12.05 10.56  9.07  7.51  5.95 
      15.48 14.25 13.07 11.82 10.44 
      16.80 15.63 14.56 13.49 12.32 
      18.34 17.17 16.17 15.22 14.25 
      19.32 18.15 17.19 16.29 15.36 
      10.95  9.48  8.04  6.56  5.24 
      15.09 13.75 12.48 11.15  9.81 
      16.62 15.33 14.17 12.98 11.79 
      18.35 17.07 15.97 14.84 13.83 
      19.45 18.17 17.13 15.94 15.02 
       4.33  3.89  3.45  3.02  2.19 
      11.03 10.16  9.28  8.41  6.59 
      14.06 13.12 12.18 11.24  9.24 
      16.82 15.94 15.06 14.18 12.38 
      18.26 17.43 16.60 15.77 14.07 
       0.00  0.00  0.00  0.40  0.37 
       0.00  0.00  0.00  2.90  2.56 
       0.00  0.00  0.00  5.56  4.88 
       0.00  0.00  0.00 10.50  9.23 
       0.00  0.00  0.00 12.71 11.40 
      14.67 12.84 10.95  9.01  7.14 
      18.43 16.90 15.36 13.74 12.11 
      20.09 18.68 17.27 15.82 14.40 
      22.10 20.83 19.56 18.31 17.14 
      23.41 22.25 21.08 19.97 18.98 
      14.83 13.10 11.18  9.16  7.27 
      18.36 17.03 15.59 13.95 12.29 
      19.87 18.68 17.43 16.00 14.53 
      21.66 20.63 19.58 18.39 17.09 
      22.81 21.88 20.96 19.93 18.76 
      14.52 12.87 11.04  9.13  7.16 
      17.90 16.65 15.32 13.88 12.20 
      19.29 18.16 17.02 15.81 14.38 
      20.91 19.89 18.94 17.96 16.78 
      21.90 20.93 20.11 19.28 18.25 
      14.00 12.34 10.59  8.71  6.86 
      17.37 16.14 14.84 13.42 11.89 
      18.72 17.60 16.45 15.26 14.00 
      20.26 19.27 18.20 17.21 16.23 
      21.21 20.31 19.26 18.37 17.54 
      13.15 11.47  9.80  8.05  6.31 
      17.03 15.64 14.31 12.91 11.36 
      18.55 17.21 16.01 14.80 13.49 
      20.30 18.99 17.86 16.78 15.67 
      21.41 20.11 19.02 18.00 16.95 
      11.88 10.23  8.62  6.98  5.52 
      16.56 15.06 13.63 12.14 10.64 
      18.31 16.86 15.55 14.21 12.89 
      20.30 18.85 17.61 16.33 15.18 
      21.54 20.10 18.93 17.61 16.55 
       4.51  4.04  3.57  3.11  2.24 
      11.91 10.95  9.99  9.02  7.00 
      15.36 14.31 13.26 12.21  9.94 
      18.49 17.50 16.51 15.52 13.51 
      20.16 19.22 18.28 17.34 15.41 
       0.00  0.00  0.00  0.40  0.37 
       0.00  0.00  0.00  2.98  2.62 
       0.00  0.00  0.00  5.85  5.11 
       0.00  0.00  0.00 11.39  9.97 
       0.00  0.00  0.00 13.89 12.42 
      15.75 13.73 11.66  9.52  7.49 
      19.92 18.23 16.52 14.71 12.91 
      21.76 20.20 18.63 17.02 15.44 
      23.98 22.58 21.18 19.78 18.48 
      25.41 24.14 22.85 21.62 20.51 
      15.91 14.01 11.89  9.68  7.62 
      19.85 18.38 16.76 14.95 13.11 
      21.53 20.21 18.81 17.22 15.58 
      23.52 22.37 21.21 19.88 18.44 
      24.78 23.75 22.73 21.58 20.29 
      15.59 13.75 11.73  9.63  7.50 
      19.37 17.97 16.48 14.88 13.02 
      20.92 19.66 18.38 17.03 15.43 
      22.71 21.59 20.53 19.43 18.11 
      23.79 22.73 21.82 20.90 19.75 
      15.01 13.18 11.24  9.17  7.17 
      18.79 17.41 15.96 14.38 12.67 
      20.29 19.05 17.77 16.43 15.02 
      22.01 20.91 19.74 18.62 17.52 
      23.05 22.05 20.91 19.92 18.99 
      14.04 12.20 10.36  8.45  6.57 
      18.38 16.85 15.37 13.81 12.09 
      20.08 18.61 17.27 15.92 14.46 
      22.03 20.60 19.35 18.15 16.91 
      23.25 21.83 20.64 19.51 18.35 
      12.62 10.82  9.07  7.29  5.72 
      17.83 16.18 14.60 12.95 11.30 
      19.80 18.19 16.73 15.26 13.79 
      22.01 20.42 19.05 17.64 16.36 
      23.38 21.80 20.52 19.07 17.89 
       4.64  4.15  3.66  3.17  2.27 
      12.62 11.58 10.53  9.49  7.29 
      16.45 15.29 14.13 12.97 10.48 
      19.96 18.86 17.76 16.66 14.43 
      21.84 20.79 19.75 18.70 16.56 
       0.00  0.00  0.00  0.40  0.37 
       0.00  0.00  0.00  3.04  2.67 
       0.00  0.00  0.00  6.07  5.28 
       0.00  0.00  0.00 12.08 10.53 
       0.00  0.00  0.00 14.89 13.26
       1.64  1.68  1.62  1.54  1.48 
       2.34  2.36  2.26  2.17  2.09 
       2.75  2.75  2.61  2.50  2.41 
       3.35  3.31  3.11  2.99  2.84 
       4.11  3.94  3.62  3.44  3.27 
       1.80  1.82  1.74  1.65  1.56 
       2.66  2.63  2.48  2.37  2.25 
       3.18  3.11  2.91  2.77  2.62 
       4.01  3.83  3.58  3.35  3.17 
       4.97  4.59  4.29  3.94  3.68 
       1.90  1.90  1.81  1.72  1.61 
       2.96  2.86  2.69  2.54  2.40 
       3.62  3.44  3.20  3.01  2.83 
       4.64  4.32  3.97  3.69  3.47 
       5.65  5.17  4.76  4.40  4.07 
       1.97  1.95  1.84  1.73  1.64 
       3.23  3.06  2.87  2.65  2.52 
       4.02  3.74  3.48  3.21  3.01 
       5.26  4.81  4.41  4.09  3.77 
       6.40  5.89  5.34  4.90  4.50 
       2.00  1.96  1.84  1.73  1.64 
       3.37  3.21  3.01  2.79  2.62 
       4.29  4.03  3.74  3.45  3.20 
       5.79  5.34  4.87  4.48  4.10 
       7.16  6.56  6.01  5.44  4.98 
       2.10  2.02  1.89  1.75  1.65 
       3.47  3.28  3.08  2.86  2.68 
       4.45  4.17  3.88  3.61  3.35 
       6.17  5.69  5.20  4.81  4.43 
       7.69  7.12  6.48  5.89  5.39 
       1.92  1.86  1.80  1.74  1.59 
       2.97  2.86  2.75  2.64  2.42 
       3.73  3.60  3.47  3.34  3.04 
       5.16  4.99  4.82  4.65  4.15 
       7.10  6.81  6.52  6.23  5.55 
       0.00  0.00  0.00  1.60  1.54 
       0.00  0.00  0.00  2.39  2.29 
       0.00  0.00  0.00  2.98  2.85 
       0.00  0.00  0.00  4.06  3.86 
       0.00  0.00  0.00  5.46  5.17 
       2.21  2.23  2.14  2.05  1.95 
       3.13  3.14  3.02  2.94  2.84 
       3.60  3.60  3.47  3.37  3.27 
       4.24  4.21  4.04  3.90  3.80 
       5.00  4.73  4.61  4.40  4.24 
       2.33  2.34  2.21  2.09  1.97 
       3.43  3.39  3.26  3.10  2.92 
       4.02  3.94  3.80  3.61  3.43 
       4.89  4.67  4.49  4.29  4.11 
       5.68  5.46  5.12  4.88  4.68 
       2.34  2.32  2.19  2.09  1.97 
       3.70  3.57  3.40  3.18  3.03 
       4.46  4.28  4.03  3.78  3.59 
       5.60  5.28  4.91  4.64  4.39 
       6.53  6.13  5.66  5.34  4.99 
       2.33  2.29  2.17  2.04  1.92 
       3.94  3.75  3.51  3.29  3.09 
       4.89  4.61  4.27  4.00  3.76 
       6.28  5.80  5.33  5.00  4.69 
       7.39  6.85  6.26  5.82  5.41 
       2.32  2.24  2.12  1.99  1.87 
       4.07  3.83  3.60  3.37  3.09 
       5.17  4.82  4.51  4.20  3.85 
       6.72  6.25  5.79  5.38  5.01 
       8.15  7.53  6.98  6.40  5.95 
       2.43  2.30  2.16  2.01  1.87 
       4.10  3.85  3.60  3.36  3.14 
